,2LD,SS,SS_url,i_2LD,i_url,language,title,url,xLink
349,1.0,1.0,1.0,1.0,0.09090909090909091,1.0,1.0,1.0,0
350,1.0,1.0,1.0,1.0,0.09090909090909091,1.0,1.0,1.0,0
351,1.0,1.0,1.0,1.0,0.09090909090909091,1.0,1.0,1.0,0
352,1.0,1.0,1.0,1.0,0.06666666666666667,1.0,1.0,1.0,0
353,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
354,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
355,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0
356,1.0,1.0,1.0,1.0,0.04918032786885246,1.0,1.0,0.0048543689320388345,0
357,1.0,1.0,1.0,1.0,0.5555555555555556,1.0,1.0,0.5,0
358,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0
359,1.0,0.5,1.0,1.0,0.09090909090909091,1.0,1.0,0.023255813953488372,0
360,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
361,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
362,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0
363,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
364,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
365,1.0,1.0,1.0,1.0,0.14285714285714285,1.0,1.0,1.0,0
366,1.0,1.0,1.0,1.0,0.2,1.0,1.0,0.14285714285714285,0
367,1.0,1.0,1.0,1.0,0.2,1.0,1.0,0.14285714285714285,0
368,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
369,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
370,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.07142857142857142,0
371,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
372,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0
373,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0
374,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
375,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
376,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
377,1.0,1.0,1.0,1.0,0.043478260869565216,1.0,1.0,1.0,0
378,1.0,1.0,1.0,1.0,0.010309278350515464,1.0,1.0,1.0,0
379,1.0,1.0,1.0,1.0,0.010309278350515464,1.0,1.0,1.0,0
380,1.0,1.0,1.0,1.0,0.25,1.0,1.0,0.03225806451612903,0
381,1.0,1.0,1.0,1.0,0.25,1.0,1.0,0.03225806451612903,0
382,1.0,1.0,1.0,1.0,0.25,1.0,1.0,0.03225806451612903,0
383,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
384,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
385,1.0,1.0,1.0,1.0,0.05263157894736842,1.0,1.0,1.0,0
386,1.0,1.0,1.0,1.0,0.2,1.0,1.0,0.05454545454545454,0
387,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0
388,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0
389,1.0,1.0,1.0,1.0,0.07692307692307693,1.0,1.0,1.0,0
390,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
391,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
392,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
393,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
394,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
395,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
396,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
397,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
398,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
399,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
400,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
401,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
402,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
403,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
404,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
405,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
406,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0
407,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0
408,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0
409,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0
410,1.0,1.0,1.0,1.0,0.25,1.0,1.0,0.03225806451612903,0
411,1.0,1.0,1.0,1.0,0.25,1.0,1.0,0.03225806451612903,0
412,1.0,1.0,1.0,1.0,0.25,1.0,1.0,0.03225806451612903,0
413,1.0,1.0,1.0,1.0,0.25,1.0,1.0,0.03225806451612903,0
414,1.0,1.0,1.0,1.0,0.25,1.0,1.0,0.03225806451612903,0
415,1.0,1.0,1.0,1.0,0.25,1.0,1.0,0.03225806451612903,0
416,1.0,0.0,0.0,1.0,0.05,1.0,0.0,1.0,0
417,1.0,1.0,1.0,1.0,0.043478260869565216,1.0,1.0,1.0,0
418,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
419,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
420,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
421,1.0,0.5,1.0,1.0,0.006896551724137931,1.0,1.0,0.1111111111111111,0
422,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
423,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
424,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
425,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
426,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
427,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
428,1.0,1.0,1.0,1.0,0.05263157894736842,1.0,1.0,1.0,0
429,1.0,1.0,1.0,1.0,0.05263157894736842,1.0,1.0,1.0,0
430,1.0,1.0,1.0,1.0,0.05263157894736842,1.0,1.0,1.0,0
431,1.0,0.7142857142857143,1.0,1.0,0.25,1.0,1.0,0.6666666666666666,0
432,1.0,1.0,1.0,1.0,0.05263157894736842,1.0,1.0,1.0,0
433,1.0,1.0,1.0,1.0,0.05263157894736842,1.0,1.0,1.0,0
434,1.0,1.0,1.0,1.0,0.06666666666666667,1.0,1.0,1.0,0
435,1.0,1.0,1.0,1.0,0.07692307692307693,1.0,1.0,1.0,0
436,1.0,1.0,1.0,1.0,0.07692307692307693,1.0,1.0,1.0,0
437,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
438,1.0,1.0,1.0,1.0,0.058823529411764705,1.0,1.0,1.0,0
439,1.0,0.0,0.0,1.0,0.05,1.0,0.0,1.0,0
440,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12903225806451613,0
441,1.0,1.0,1.0,1.0,0.05263157894736842,1.0,1.0,1.0,0
442,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
443,1.0,1.0,1.0,1.0,0.07692307692307693,1.0,1.0,1.0,0
444,1.0,1.0,1.0,1.0,0.05263157894736842,1.0,1.0,1.0,0
445,1.0,1.0,1.0,1.0,0.05263157894736842,1.0,1.0,1.0,0
446,1.0,1.0,1.0,1.0,0.05263157894736842,1.0,1.0,1.0,0
447,1.0,0.7777777777777778,1.0,1.0,1.0,1.0,1.0,0.09090909090909091,0
448,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
449,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.0625,0
450,1.0,1.0,1.0,1.0,0.1111111111111111,1.0,1.0,1.0,0
451,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0
452,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0
453,1.0,1.0,1.0,1.0,0.06666666666666667,1.0,1.0,1.0,0
454,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
455,1.0,1.0,1.0,1.0,0.018867924528301886,1.0,1.0,1.0,0
456,1.0,1.0,1.0,1.0,0.018867924528301886,1.0,1.0,1.0,0
457,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
458,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
459,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
460,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0
461,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0
462,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0
463,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0
464,1.0,0.2,1.0,1.0,0.06666666666666667,1.0,1.0,0.2,0
465,1.0,0.2,1.0,1.0,0.06666666666666667,1.0,1.0,0.2,0
466,1.0,0.2,1.0,1.0,0.06666666666666667,1.0,1.0,0.2,0
467,1.0,0.2,1.0,1.0,0.06666666666666667,1.0,1.0,0.2,0
468,1.0,0.2,1.0,1.0,0.06666666666666667,1.0,1.0,0.2,0
469,1.0,0.2,1.0,1.0,0.06666666666666667,1.0,1.0,0.2,0
470,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.0625,0
471,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
472,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
473,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
474,1.0,1.0,1.0,1.0,0.04918032786885246,1.0,1.0,0.0048543689320388345,0
475,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0
476,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0
477,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0
478,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0
479,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
480,0.5,1.0,0.8,1.0,0.7142857142857143,1.0,1.0,0.3333333333333333,0
481,0.5,1.0,0.8,1.0,0.7142857142857143,1.0,1.0,0.3333333333333333,0
482,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0
483,1.0,1.0,1.0,1.0,0.14285714285714285,1.0,1.0,1.0,0
484,1.0,1.0,1.0,1.0,0.14285714285714285,1.0,1.0,1.0,0
485,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
486,1.0,1.0,1.0,1.0,0.16666666666666666,1.0,1.0,1.0,0
487,1.0,1.0,1.0,1.0,0.06666666666666667,1.0,1.0,1.0,0
488,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.14285714285714285,0
489,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.14285714285714285,0
490,1.0,0.0,0.0,0.2,0.058823529411764705,1.0,1.0,0.023255813953488372,0
491,1.0,1.0,1.0,1.0,0.125,1.0,1.0,0.02564102564102564,0
492,1.0,1.0,1.0,1.0,0.125,1.0,1.0,0.02564102564102564,0
493,1.0,1.0,1.0,1.0,0.04918032786885246,1.0,1.0,0.0048543689320388345,0
494,1.0,1.0,1.0,1.0,0.2857142857142857,1.0,1.0,0.02127659574468085,0
495,1.0,0.0,0.0,0.2,0.058823529411764705,1.0,1.0,0.023255813953488372,0
496,1.0,0.0,0.0,0.2,0.058823529411764705,1.0,1.0,0.023255813953488372,0
497,1.0,1.0,1.0,1.0,0.06666666666666667,1.0,1.0,1.0,0
498,1.0,1.0,1.0,1.0,0.04918032786885246,1.0,1.0,0.0048543689320388345,0
499,1.0,1.0,1.0,1.0,0.17647058823529413,1.0,1.0,1.0,0
500,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.45454545454545453,0
501,1.0,1.0,1.0,1.0,0.07692307692307693,1.0,1.0,1.0,0
502,1.0,1.0,1.0,1.0,0.07692307692307693,1.0,1.0,1.0,0
503,1.0,1.0,1.0,1.0,0.06666666666666667,1.0,1.0,0.2,0
504,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
505,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0
506,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.0625,0
507,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.0625,0
508,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.0625,0
509,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0
510,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0
511,1.0,1.0,1.0,1.0,0.06666666666666667,1.0,1.0,1.0,0
512,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.0625,0
513,1.0,1.0,1.0,1.0,0.07692307692307693,1.0,1.0,0.23076923076923078,0
514,1.0,1.0,1.0,1.0,0.06666666666666667,1.0,1.0,1.0,0
515,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0
516,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0
